stop_pattern_id,stop_id,stop_sequence,timepoint
160_0_20260419,9143,7,0
160_0_20260419,9144,8,0
160_0_20260419,9145,9,0
160_0_20260419,9146,10,0
160_0_20260419,9147,11,1
160_0_20260419,9748,12,0
160_0_20260419,9951,13,0
160_0_20260419,9953,14,0
160_0_20260419,9954,15,0
160_0_20260419,9955,16,0
160_0_20260419,9956,17,1
160_0_20260419,9957,18,0
160_0_20260419,9958,19,0
160_0_20260419,9959,20,1
160_0_20260419,9973,21,0
160_0_20260419,9960,22,0
160_0_20260419,9961,23,0
160_0_20260419,9962,24,0
160_0_20260419,9963,25,0
160_0_20260419,9964,26,0
160_0_20260419,9965,27,0
160_0_20260419,9966,28,0
160_0_20260419,9967,29,0
160_0_20260419,9968,30,0
160_0_20260419,9969,31,0
160_0_20260419,9970,32,0
160_0_20260419,8971,33,1
160_0_20260419,8970,34,0
160_0_20260419,8969,35,0
160_0_20260419,8968,36,0
160_0_20260419,8967,37,0
160_0_20260419,9977,38,0
160_0_20260419,9978,39,0
160_0_20260419,9979,40,0
160_0_20260419,9980,41,0
160_0_20260419,9981,42,0
160_0_20260419,9982,43,0
160_0_20260419,9983,44,0
160_0_20260419,9984,45,0
160_0_20260419,9985,46,1
160_0_20260419,9906,47,0
160_0_20260419,9907,48,0
160_0_20260419,9908,49,0
160_0_20260419,9909,50,0
160_0_20260419,9910,51,0
160_0_20260419,9911,52,1
614_0_20260419,4113,0,1
614_0_20260419,5103,1,1
614_0_20260419,4311,2,0
614_0_20260419,5911,3,0
614_0_20260419,5912,4,0
614_0_20260419,5913,5,0
614_0_20260419,5914,6,0
614_0_20260419,5915,7,1
614_0_20260419,5916,8,0
614_0_20260419,5917,9,0
614_0_20260419,5918,10,0
614_0_20260419,5319,11,1
614_0_20260419,5380,12,0
614_0_20260419,5381,13,0
614_0_20260419,5382,14,0
614_0_20260419,5383,15,0
614_0_20260419,5384,16,0
614_0_20260419,5385,17,0
614_0_20260419,5386,18,0
614_0_20260419,5388,19,0
614_0_20260419,5389,20,0
614_0_20260419,5390,21,0
614_0_20260419,5391,22,0
614_0_20260419,5392,23,0
614_0_20260419,5393,24,0
614_0_20260419,5394,25,0
614_0_20260419,5395,26,0
614_0_20260419,5396,27,1
24_1_20260419,3081,0,1
24_1_20260419,3825,1,0
24_1_20260419,3810,2,0
24_1_20260419,3814,3,1
24_1_20260419,3816,4,0
24_1_20260419,3818,5,0
24_1_20260419,3820,6,0
24_1_20260419,3822,7,0
24_1_20260419,3824,8,0
24_1_20260419,3826,9,0
24_1_20260419,3828,10,0
24_1_20260419,3830,11,0
24_1_20260419,3832,12,0
24_1_20260419,3834,13,0
24_1_20260419,5469,14,0
24_1_20260419,4459,15,0
24_1_20260419,5419,16,1
24_1_20260419,5420,17,0
24_1_20260419,5421,18,0
24_1_20260419,5422,19,0
24_1_20260419,5423,20,0
24_1_20260419,5424,21,0
24_1_20260419,5425,22,0
24_1_20260419,5426,23,0
24_1_20260419,5427,24,0
24_1_20260419,5428,25,0
24_1_20260419,5429,26,0
24_1_20260419,5430,27,0
24_1_20260419,5431,28,0
24_1_20260419,5432,29,0
24_1_20260419,5433,30,0
24_1_20260419,3258,31,0
24_1_20260419,5486,32,0
24_1_20260419,5488,33,0
24_1_20260419,5492,34,0
24_1_20260419,5496,35,0
24_1_20260419,5498,36,0
24_1_20260419,5500,37,1
24_1_20260419,5502,38,0
24_1_20260419,5506,39,0
24_1_20260419,5508,40,0
24_1_20260419,5510,41,0
24_1_20260419,5513,42,0
24_1_20260419,5514,43,0
24_1_20260419,5516,44,1
24_1_20260419,6512,45,0
24_1_20260419,6514,46,0
24_1_20260419,6515,47,0
24_1_20260419,6516,48,0
24_1_20260419,6517,49,0
24_1_20260419,6518,50,0
24_1_20260419,6519,51,0
24_1_20260419,6540,52,0
24_1_20260419,6541,53,0
24_1_20260419,6542,54,0
24_1_20260419,6544,55,0
24_1_20260419,6545,56,0
24_1_20260419,6546,57,1
24_1_20260419,6548,58,0
24_1_20260419,6550,59,0
24_1_20260419,6551,60,0
24_1_20260419,6552,61,0
24_1_20260419,6553,62,0
24_1_20260419,6224,63,1
24_1_20260419,6027,64,0
24_1_20260419,6028,65,0
24_1_20260419,6251,66,0
24_1_20260419,6252,67,0
24_1_20260419,6253,68,0
24_1_20260419,6254,69,0
24_1_20260419,6255,70,0
24_1_20260419,6256,71,0
24_1_20260419,6257,72,0
24_1_20260419,6258,73,0
24_1_20260419,6259,74,0
24_1_20260419,6260,75,0
24_1_20260419,6261,76,1
24_1_20260419,6263,77,0
24_1_20260419,6264,78,0
24_1_20260419,6265,79,0
24_1_20260419,6266,80,0
24_1_20260419,6267,81,0
24_1_20260419,6268,82,0
24_1_20260419,6269,83,0
24_1_20260419,6270,84,0
24_1_20260419,6271,85,0
24_1_20260419,6272,86,0
24_1_20260419,6273,87,0
24_1_20260419,6274,88,0
24_1_20260419,7083,89,1
24_0_20260419,6081,0,1
24_0_20260419,7274,1,0
24_0_20260419,7272,2,0
24_0_20260419,7271,3,0
24_0_20260419,7270,4,0
24_0_20260419,7269,5,0
24_0_20260419,7268,6,0
24_0_20260419,7267,7,0
24_0_20260419,7266,8,0
24_0_20260419,7265,9,0
24_0_20260419,7264,10,0
24_0_20260419,7263,11,0
24_0_20260419,7261,12,1
24_0_20260419,7260,13,0
24_0_20260419,7259,14,0
24_0_20260419,7258,15,0
24_0_20260419,7257,16,0
24_0_20260419,7256,17,0
24_0_20260419,7255,18,0
24_0_20260419,7253,19,0
24_0_20260419,7252,20,0
24_0_20260419,7251,21,0
24_0_20260419,7028,22,0
24_0_20260419,7027,23,0
24_0_20260419,7224,24,1
24_0_20260419,7553,25,0
24_0_20260419,7552,26,0
24_0_20260419,7551,27,0
24_0_20260419,7550,28,0
24_0_20260419,7548,29,0
24_0_20260419,7546,30,1
24_0_20260419,7545,31,0
24_0_20260419,7544,32,0
24_0_20260419,7543,33,0
24_0_20260419,7542,34,0
24_0_20260419,7541,35,0
24_0_20260419,7540,36,0
24_0_20260419,7519,37,0
24_0_20260419,7518,38,0
24_0_20260419,7517,39,0
24_0_20260419,7515,40,0
24_0_20260419,7514,41,0
24_0_20260419,7512,42,0
24_0_20260419,5000,43,1
24_0_20260419,5002,44,0
24_0_20260419,5515,45,0
24_0_20260419,5006,46,0
24_0_20260419,5008,47,0
24_0_20260419,5010,48,0
24_0_20260419,5012,49,0
24_0_20260419,5014,50,0
24_0_20260419,5016,51,1
24_0_20260419,5018,52,0
24_0_20260419,5020,53,0
24_0_20260419,5024,54,0
24_0_20260419,5026,55,0
24_0_20260419,5028,56,0
24_0_20260419,3260,57,0
24_0_20260419,4433,58,0
24_0_20260419,4432,59,0
24_0_20260419,4431,60,0
24_0_20260419,4430,61,0
24_0_20260419,4429,62,0
24_0_20260419,4428,63,0
24_0_20260419,4427,64,0
24_0_20260419,4426,65,0
24_0_20260419,4425,66,0
24_0_20260419,4424,67,0
24_0_20260419,4423,68,0
24_0_20260419,4422,69,0
24_0_20260419,4421,70,0
24_0_20260419,4420,71,0
24_0_20260419,4419,72,1
24_0_20260419,5459,73,0
24_0_20260419,4469,74,0
24_0_20260419,3833,75,1
24_0_20260419,3829,76,0
24_0_20260419,3827,77,0
24_0_20260419,3823,78,0
24_0_20260419,3821,79,0
24_0_20260419,3817,80,0
24_0_20260419,3813,81,0
24_0_20260419,4470,82,0
24_0_20260419,3809,83,0
24_0_20260419,3000,84,1
758_0_20260419,6020,0,1
758_0_20260419,6080,1,0
758_0_20260419,6081,2,1
758_0_20260419,6234,3,0
758_0_20260419,6235,4,0
758_0_20260419,6236,5,0
758_0_20260419,6237,6,0
758_0_20260419,6238,7,0
758_0_20260419,6239,8,0
758_0_20260419,6240,9,0
758_0_20260419,6241,10,1
758_0_20260419,6242,11,0
758_0_20260419,6243,12,0
758_0_20260419,6244,13,0
758_0_20260419,6245,14,0
758_0_20260419,6246,15,1
315_0_20260419,1955,0,1
315_0_20260419,1944,1,0
315_0_20260419,1943,2,0
315_0_20260419,1942,3,0
315_0_20260419,1941,4,0
315_0_20260419,1940,5,0
315_0_20260419,0005,6,0
315_0_20260419,1928,7,0
315_0_20260419,1939,8,0
315_0_20260419,1938,9,0
315_0_20260419,1937,10,0
315_0_20260419,1936,11,0
315_0_20260419,1935,12,0
315_0_20260419,1933,13,0
315_0_20260419,1932,14,0
315_0_20260419,1931,15,0
315_0_20260419,1930,16,0
315_0_20260419,1927,17,0
315_0_20260419,0004,18,0
315_0_20260419,1925,19,0
315_0_20260419,1922,20,0
315_0_20260419,1921,21,0
315_0_20260419,1920,22,0
315_0_20260419,1919,23,1
931_1_20260419,9580,0,1
931_1_20260419,8575,1,0
931_1_20260419,8573,2,0
931_1_20260419,8572,3,0
931_1_20260419,8571,4,0
931_1_20260419,8570,5,0
931_1_20260419,8569,6,0
931_1_20260419,8568,7,0
931_1_20260419,8467,8,0
931_1_20260419,8466,9,0
931_1_20260419,8465,10,0
931_1_20260419,8464,11,0
931_1_20260419,8463,12,0
931_1_20260419,8462,13,0
931_1_20260419,9197,14,1
931_0_20260419,8156,0,1
931_0_20260419,8135,1,1
931_0_20260419,9462,2,0
931_0_20260419,9463,3,0
931_0_20260419,9464,4,0
931_0_20260419,9465,5,0
931_0_20260419,9466,6,0
931_0_20260419,9567,7,0
931_0_20260419,9568,8,0
931_0_20260419,9569,9,0
931_0_20260419,9570,10,0
931_0_20260419,9571,11,0
931_0_20260419,9572,12,0
931_0_20260419,9573,13,0
931_0_20260419,9574,14,0
931_0_20260419,9575,15,0
931_0_20260419,8579,16,1
931_0_20260419,9583,17,0
931_0_20260419,9584,18,0
931_0_20260419,9585,19,0
931_0_20260419,9586,20,0
931_0_20260419,9587,21,0
931_0_20260419,9688,22,0
931_0_20260419,9689,23,0
931_0_20260419,9690,24,0
931_0_20260419,9691,25,0
931_0_20260419,9692,26,0
931_0_20260419,9693,27,0
931_0_20260419,9694,28,0
931_0_20260419,9601,29,0
931_0_20260419,9602,30,0
931_0_20260419,9604,31,0
931_0_20260419,9605,32,0
931_0_20260419,9607,33,1
700_1_20260419,5090,0,1
700_1_20260419,6010,1,1
746_1_20260419,3260,0,1
746_1_20260419,4433,1,0
746_1_20260419,4432,2,0
746_1_20260419,4431,3,0
746_1_20260419,4430,4,0
746_1_20260419,4429,5,0
746_1_20260419,4428,6,0
746_1_20260419,4427,7,0
746_1_20260419,4426,8,0
746_1_20260419,4425,9,0
746_1_20260419,4424,10,0
746_1_20260419,4423,11,0
746_1_20260419,4422,12,0
746_1_20260419,4421,13,0
746_1_20260419,4420,14,0
746_1_20260419,4419,15,1
746_1_20260419,4418,16,0
746_1_20260419,4417,17,0
746_1_20260419,4416,18,0
746_1_20260419,4457,19,0
746_1_20260419,4456,20,0
746_1_20260419,4455,21,0
746_1_20260419,4454,22,0
746_1_20260419,4453,23,0
746_1_20260419,4451,24,0
746_1_20260419,4450,25,0
746_1_20260419,4449,26,0
746_1_20260419,4448,27,0
746_1_20260419,4447,28,0
746_1_20260419,4406,29,0
746_1_20260419,4405,30,0
746_1_20260419,4404,31,0
746_1_20260419,4403,32,0
746_1_20260419,4402,33,0
746_1_20260419,5486,34,0
746_1_20260419,5488,35,0
746_1_20260419,5492,36,0
746_1_20260419,5496,37,0
746_1_20260419,5498,38,0
746_1_20260419,5499,39,0
746_1_20260419,5098,40,0
746_1_20260419,6012,41,0
746_1_20260419,6013,42,0
746_1_20260419,6010,43,0
746_1_20260419,6553,44,1
746_0_20260419,6011,0,1
746_0_20260419,7013,1,0
746_0_20260419,7012,2,0
746_0_20260419,6509,3,0
746_0_20260419,5018,4,0
746_0_20260419,5020,5,0
746_0_20260419,5024,6,0
746_0_20260419,5026,7,0
746_0_20260419,5401,8,0
746_0_20260419,5402,9,0
746_0_20260419,5403,10,0
746_0_20260419,5404,11,0
746_0_20260419,5405,12,0
746_0_20260419,5406,13,0
746_0_20260419,5407,14,0
746_0_20260419,5408,15,0
746_0_20260419,5409,16,0
746_0_20260419,5410,17,0
746_0_20260419,5411,18,0
746_0_20260419,5412,19,0
746_0_20260419,5413,20,0
746_0_20260419,5414,21,0
746_0_20260419,5415,22,0
746_0_20260419,5416,23,0
746_0_20260419,5417,24,0
746_0_20260419,5418,25,0
746_0_20260419,5419,26,0
746_0_20260419,5420,27,0
746_0_20260419,5421,28,0
746_0_20260419,5422,29,0
746_0_20260419,5423,30,0
746_0_20260419,5424,31,0
746_0_20260419,5425,32,0
746_0_20260419,5426,33,0
746_0_20260419,5427,34,0
746_0_20260419,5428,35,0
746_0_20260419,5429,36,0
746_0_20260419,5430,37,0
746_0_20260419,5431,38,0
746_0_20260419,5432,39,0
746_0_20260419,5433,40,0
746_0_20260419,3258,41,1
648_0_20260419,3808,0,1
648_0_20260419,3000,1,0
648_0_20260419,3200,2,0
648_0_20260419,3202,3,0
648_0_20260419,3204,4,0
648_0_20260419,3206,5,0
648_0_20260419,3208,6,0
648_0_20260419,3210,7,0
648_0_20260419,3212,8,0
648_0_20260419,3214,9,0
648_0_20260419,3216,10,0
648_0_20260419,3218,11,0
648_0_20260419,3220,12,0
648_0_20260419,3222,13,0
648_0_20260419,3224,14,0
648_0_20260419,3226,15,0
648_0_20260419,3228,16,0
648_0_20260419,3230,17,0
648_0_20260419,3232,18,0
648_0_20260419,3234,19,0
648_0_20260419,3236,20,1
625_0_20260419,5112,0,1
625_0_20260419,4113,1,1
625_0_20260419,5102,2,1
625_0_20260419,6708,3,0
625_0_20260419,6710,4,0
625_0_20260419,6711,5,0
625_0_20260419,6712,6,0
625_0_20260419,6713,7,0
625_0_20260419,6714,8,0
625_0_20260419,6715,9,0
625_0_20260419,6716,10,0
625_0_20260419,6718,11,0
625_0_20260419,6719,12,0
625_0_20260419,6761,13,0
625_0_20260419,6762,14,0
625_0_20260419,6763,15,0
625_0_20260419,6764,16,0
625_0_20260419,6765,17,0
625_0_20260419,6766,18,0
625_0_20260419,6767,19,0
625_0_20260419,6768,20,0
625_0_20260419,6769,21,0
625_0_20260419,6770,22,0
625_0_20260419,6771,23,0
625_0_20260419,6772,24,0
625_0_20260419,6773,25,0
625_0_20260419,7774,26,1
KPM_1_20260419,1501,0,1
KPM_1_20260419,1001,1,1
KPM_1_20260419,1690,2,1
KPM_1_20260419,2857,3,1
KPM_1_20260419,2597,4,1
KPM_1_20260419,2519,5,1
KPM_1_20260419,2600,6,1
KPM_1_20260419,2020,7,1
KPM_1_20260419,3944,8,1
KPM_1_20260419,3931,9,1
KPM_1_20260419,3943,10,1
KPM_1_20260419,3949,11,1
KPM_1_20260419,3951,12,1
KPM_1_20260419,0009,13,1
KPM_1_20260419,5017,14,1
KPM_0_20260419,5017,0,1
KPM_0_20260419,3941,1,1
KPM_0_20260419,3939,2,1
KPM_0_20260419,3953,3,1
KPM_0_20260419,3935,4,1
KPM_0_20260419,3932,5,1
KPM_0_20260419,2020,6,1
KPM_0_20260419,2600,7,1
KPM_0_20260419,2519,8,1
KPM_0_20260419,2597,9,1
KPM_0_20260419,2757,10,1
KPM_0_20260419,1690,11,1
KPM_0_20260419,1003,12,1
KPM_0_20260419,1501,13,1
866_1_20260419,8921,0,1
866_1_20260419,8920,1,0
866_1_20260419,8919,2,0
866_1_20260419,8918,3,0
866_1_20260419,9912,4,0
866_1_20260419,9913,5,0
866_1_20260419,9915,6,0
866_1_20260419,9916,7,0
866_1_20260419,9917,8,0
866_1_20260419,8911,9,0
866_1_20260419,8910,10,0
866_1_20260419,8909,11,0
866_1_20260419,8908,12,0
866_1_20260419,8907,13,0
866_1_20260419,8905,14,0
866_1_20260419,8904,15,0
866_1_20260419,8903,16,0
866_1_20260419,8902,17,0
866_1_20260419,8901,18,0
866_1_20260419,8748,19,0
866_1_20260419,8147,20,0
866_1_20260419,8146,21,0
866_1_20260419,9157,22,0
866_1_20260419,9158,23,0
866_1_20260419,9199,24,1
866_1_20260419,9197,25,1
866_1_20260419,9132,26,0
866_1_20260419,9135,27,0
866_1_20260419,9136,28,1
843_0_20260419,8161,0,1
843_0_20260419,8152,1,1
843_0_20260419,9135,2,0
843_0_20260419,9136,3,1
843_0_20260419,8159,4,1
843_0_20260419,8158,5,0
843_0_20260419,8156,6,1
843_0_20260419,9163,7,0
843_0_20260419,9164,8,0
843_0_20260419,9165,9,0
843_0_20260419,8136,10,0
843_0_20260419,8135,11,0
843_0_20260419,9118,12,0
843_0_20260419,9121,13,0
843_0_20260419,9122,14,0
843_0_20260419,9223,15,0
843_0_20260419,9224,16,0
7_1_20260419,7730,0,1
7_1_20260419,7729,1,0
7_1_20260419,7728,2,0
7_1_20260419,7726,3,0
7_1_20260419,7725,4,0
7_1_20260419,7724,5,0
7_1_20260419,7723,6,0
7_1_20260419,7722,7,0
7_1_20260419,7721,8,0
7_1_20260419,7700,9,1
7_1_20260419,7719,10,0
7_1_20260419,7718,11,0
7_1_20260419,7716,12,0
7_1_20260419,7715,13,0
7_1_20260419,7714,14,0
7_1_20260419,7713,15,0
7_1_20260419,7712,16,0
7_1_20260419,7711,17,0
7_1_20260419,7709,18,0
7_1_20260419,7708,19,0
7_1_20260419,5008,20,0
7_1_20260419,5010,21,0
7_1_20260419,5012,22,0
7_1_20260419,5011,23,0
7_1_20260419,5016,24,1
509_0_20260419,1490,0,1
509_0_20260419,1500,1,1
509_0_20260419,1702,2,0
509_0_20260419,1705,3,0
509_0_20260419,1708,4,0
509_0_20260419,1710,5,1
509_0_20260419,1712,6,0
509_0_20260419,1714,7,0
509_0_20260419,1716,8,1
509_0_20260419,1718,9,0
509_0_20260419,1720,10,0
509_0_20260419,1722,11,0
509_0_20260419,1724,12,0
509_0_20260419,1726,13,0
509_0_20260419,1728,14,0
509_0_20260419,1729,15,0
509_0_20260419,1731,16,0
509_0_20260419,1733,17,0
509_0_20260419,1735,18,0
509_0_20260419,1765,19,1
MET_0_20260419,5017,0,1
MET_0_20260419,3263,1,1
MET_0_20260419,9001,2,1
MET_0_20260419,9119,3,1
MET_0_20260419,9150,4,1
509_1_20260419,1732,0,1
509_1_20260419,1734,1,0
509_1_20260419,1736,2,0
509_1_20260419,1737,3,0
509_1_20260419,1741,4,0
509_1_20260419,1743,5,0
509_1_20260419,1768,6,0
509_1_20260419,1770,7,0
509_1_20260419,1772,8,0
509_1_20260419,1712,9,0
509_1_20260419,1714,10,1
509_1_20260419,1716,11,0
509_1_20260419,1718,12,0
509_1_20260419,1720,13,0
509_1_20260419,1722,14,0
509_1_20260419,1774,15,1
509_1_20260419,1776,16,0
509_1_20260419,1782,17,0
509_1_20260419,1785,18,0
509_1_20260419,1592,19,0
509_1_20260419,1594,20,0
509_1_20260419,1596,21,1
509_1_20260419,1001,22,1
509_1_20260419,1490,23,1
HVH_1_20260419,8579,0,1
HVH_1_20260419,8537,1,1
HVH_1_20260419,9525,2,1
HVH_1_20260419,8421,3,1
HVH_1_20260419,8416,4,1
HVH_1_20260419,8299,5,1
HVH_1_20260419,8297,6,1
HVH_1_20260419,8294,7,1
HVH_1_20260419,8289,8,1
HVH_1_20260419,8220,9,1
HVH_1_20260419,9181,10,1
HVH_1_20260419,9154,11,1
HVH_1_20260419,8107,12,1
HVH_1_20260419,8011,13,1
HVH_1_20260419,9001,14,1
HVH_1_20260419,3256,15,1
HVH_1_20260419,5017,16,1
KPH_0_20260419,5017,0,1
KPH_0_20260419,3941,1,1
KPH_0_20260419,3939,2,1
KPH_0_20260419,3953,3,1
KPH_0_20260419,3935,4,1
KPH_0_20260419,3932,5,1
KPH_0_20260419,2020,6,1
KPH_0_20260419,2600,7,1
KPH_0_20260419,2519,8,1
KPH_0_20260419,2597,9,1
KPH_0_20260419,2757,10,1
KPH_0_20260419,1690,11,1
KPH_0_20260419,1003,12,1
KPH_0_20260419,1501,13,1
MET_1_20260419,9150,0,1
MET_1_20260419,9120,1,1
MET_1_20260419,8011,2,1
MET_1_20260419,3256,3,1
MET_1_20260419,5017,4,1
200_1_20260419,1862,0,1
200_1_20260419,1878,1,0
200_1_20260419,1855,2,1
200_1_20260419,1856,3,0
200_1_20260419,1950,4,0
200_1_20260419,1948,5,0
200_1_20260419,1944,6,0
200_1_20260419,1943,7,0
200_1_20260419,1942,8,0
200_1_20260419,1941,9,0
200_1_20260419,1940,10,0
200_1_20260419,0005,11,0
200_1_20260419,1928,12,0
200_1_20260419,1939,13,0
200_1_20260419,1938,14,0
200_1_20260419,1937,15,0
200_1_20260419,1936,16,1
200_1_20260419,1935,17,0
200_1_20260419,1933,18,0
200_1_20260419,1932,19,0
200_1_20260419,1931,20,0
200_1_20260419,1930,21,0
200_1_20260419,1927,22,0
200_1_20260419,0004,23,0
200_1_20260419,1925,24,0
200_1_20260419,1922,25,1
200_1_20260419,1921,26,0
200_1_20260419,1920,27,0
200_1_20260419,1919,28,0
200_1_20260419,1917,29,0
200_1_20260419,0003,30,0
200_1_20260419,1916,31,0
200_1_20260419,1915,32,0
200_1_20260419,1912,33,0
200_1_20260419,1911,34,0
200_1_20260419,1810,35,1
200_1_20260419,1811,36,0
200_1_20260419,1812,37,0
200_1_20260419,1813,38,0
200_1_20260419,1908,39,0
200_1_20260419,1907,40,0
200_1_20260419,1906,41,0
200_1_20260419,0002,42,0
200_1_20260419,1905,43,0
200_1_20260419,1904,44,0
200_1_20260419,1903,45,0
200_1_20260419,1902,46,0
200_1_20260419,0001,47,0
200_1_20260419,1800,48,0
200_1_20260419,1779,49,1
KPH_1_20260419,1501,0,1
KPH_1_20260419,1001,1,1
KPH_1_20260419,1690,2,1
KPH_1_20260419,2857,3,1
KPH_1_20260419,2597,4,1
KPH_1_20260419,2519,5,1
KPH_1_20260419,2600,6,1
KPH_1_20260419,2020,7,1
KPH_1_20260419,3944,8,1
KPH_1_20260419,3931,9,1
KPH_1_20260419,3943,10,1
KPH_1_20260419,3949,11,1
KPH_1_20260419,3951,12,1
KPH_1_20260419,0009,13,1
KPH_1_20260419,5017,14,1
200_0_20260419,1779,0,1
200_0_20260419,1800,1,0
200_0_20260419,8991,2,0
200_0_20260419,8992,3,0
200_0_20260419,8993,4,0
200_0_20260419,8997,5,0
200_0_20260419,8998,6,0
200_0_20260419,8999,7,0
200_0_20260419,1801,8,0
200_0_20260419,0001,9,0
200_0_20260419,1802,10,0
200_0_20260419,1803,11,0
200_0_20260419,1804,12,0
200_0_20260419,1805,13,0
200_0_20260419,0002,14,0
200_0_20260419,1806,15,0
200_0_20260419,1807,16,0
200_0_20260419,1808,17,0
200_0_20260419,1912,18,0
200_0_20260419,1911,19,0
200_0_20260419,1810,20,1
200_0_20260419,1811,21,0
200_0_20260419,1812,22,0
200_0_20260419,1813,23,0
200_0_20260419,1815,24,0
200_0_20260419,1816,25,0
200_0_20260419,0003,26,0
200_0_20260419,1817,27,0
200_0_20260419,1820,28,0
200_0_20260419,1822,29,1
200_0_20260419,1825,30,0
200_0_20260419,0004,31,0
200_0_20260419,1827,32,0
200_0_20260419,1830,33,1
200_0_20260419,1830,34,0
200_0_20260419,1831,35,0
200_0_20260419,1832,36,0
200_0_20260419,1833,37,0
200_0_20260419,1834,38,0
200_0_20260419,1835,39,0
200_0_20260419,1836,40,1
200_0_20260419,1837,41,0
200_0_20260419,1838,42,0
200_0_20260419,1839,43,0
200_0_20260419,1828,44,0
200_0_20260419,0005,45,0
200_0_20260419,1840,46,0
200_0_20260419,1841,47,0
200_0_20260419,1842,48,0
200_0_20260419,1843,49,0
200_0_20260419,1844,50,0
200_0_20260419,1845,51,0
200_0_20260419,1847,52,0
200_0_20260419,1850,53,0
200_0_20260419,1855,54,1
200_0_20260419,1860,55,0
200_0_20260419,1862,56,1
HVH_0_20260419,5017,0,1
HVH_0_20260419,3263,1,1
HVH_0_20260419,9001,2,1
HVH_0_20260419,9107,3,1
HVH_0_20260419,8151,4,1
HVH_0_20260419,9181,5,1
HVH_0_20260419,9220,6,1
HVH_0_20260419,8289,7,1
HVH_0_20260419,8194,8,1
HVH_0_20260419,9297,9,1
HVH_0_20260419,9299,10,1
HVH_0_20260419,9416,11,1
HVH_0_20260419,9421,12,1
HVH_0_20260419,8525,13,1
HVH_0_20260419,8526,14,1
HVH_0_20260419,8579,15,1
AX_0_20260419,7399,0,1
AX_0_20260419,7224,1,1
AX_0_20260419,7217,2,1
AX_0_20260419,5000,3,1
AX_0_20260419,5002,4,0
AX_0_20260419,5515,5,0
AX_0_20260419,5006,6,0
AX_0_20260419,5008,7,0
AX_0_20260419,5010,8,0
AX_0_20260419,5012,9,0
AX_0_20260419,5011,10,0
AX_0_20260419,5016,11,1
AX_1_20260419,6000,0,1
AX_1_20260419,5502,1,0
AX_1_20260419,5506,2,0
AX_1_20260419,5508,3,0
AX_1_20260419,5510,4,0
AX_1_20260419,5513,5,0
AX_1_20260419,5514,6,0
AX_1_20260419,5516,7,1
AX_1_20260419,6217,8,1
AX_1_20260419,6224,9,1
AX_1_20260419,7399,10,1
825_0_20260419,9248,0,1
825_0_20260419,9249,1,0
825_0_20260419,9250,2,0
825_0_20260419,9251,3,0
825_0_20260419,9253,4,0
825_0_20260419,9254,5,0
825_0_20260419,9255,6,0
825_0_20260419,9256,7,0
825_0_20260419,9257,8,0
825_0_20260419,9361,9,0
825_0_20260419,9303,10,0
825_0_20260419,9305,11,0
825_0_20260419,9306,12,0
825_0_20260419,9308,13,0
825_0_20260419,9309,14,0
825_0_20260419,9310,15,0
825_0_20260419,9312,16,0
825_0_20260419,9313,17,0
825_0_20260419,9314,18,0
825_0_20260419,9315,19,0
825_0_20260419,9316,20,0
825_0_20260419,9368,21,0
825_0_20260419,8365,22,0
825_0_20260419,8364,23,0
825_0_20260419,8329,24,0
825_0_20260419,8328,25,0
825_0_20260419,8327,26,0
825_0_20260419,8326,27,0
825_0_20260419,8325,28,0
825_0_20260419,8324,29,0
825_0_20260419,8323,30,0
825_0_20260419,8322,31,0
825_0_20260419,8321,32,0
825_0_20260419,9377,33,0
825_0_20260419,9369,34,0
825_0_20260419,9370,35,0
825_0_20260419,9371,36,0
825_0_20260419,9372,37,0
825_0_20260419,9373,38,0
825_0_20260419,9374,39,0
825_0_20260419,9375,40,0
825_0_20260419,9376,41,0
825_0_20260419,8377,42,1
848_0_20260419,8152,0,1
848_0_20260419,8163,1,0
848_0_20260419,9132,2,0
848_0_20260419,9101,3,0
848_0_20260419,8103,4,1
848_0_20260419,9134,5,0
848_0_20260419,9138,6,0
848_0_20260419,9137,7,0
848_0_20260419,9875,8,0
848_0_20260419,9876,9,0
848_0_20260419,9139,10,0
848_0_20260419,9141,11,1
825_1_20260419,8377,0,1
825_1_20260419,8376,1,0
825_1_20260419,8375,2,0
825_1_20260419,8374,3,0
825_1_20260419,8373,4,0
825_1_20260419,8372,5,0
825_1_20260419,8371,6,0
825_1_20260419,8370,7,0
825_1_20260419,8369,8,0
825_1_20260419,9321,9,0
825_1_20260419,9322,10,0
825_1_20260419,9323,11,0
825_1_20260419,9324,12,0
825_1_20260419,9325,13,0
825_1_20260419,9326,14,0
825_1_20260419,9327,15,0
825_1_20260419,9328,16,0
825_1_20260419,9329,17,0
825_1_20260419,9364,18,0
825_1_20260419,9365,19,0
825_1_20260419,9366,20,0
825_1_20260419,9367,21,0
825_1_20260419,8315,22,0
825_1_20260419,8313,23,0
825_1_20260419,8312,24,0
825_1_20260419,8311,25,0
825_1_20260419,8310,26,0
825_1_20260419,8309,27,0
825_1_20260419,8307,28,0
825_1_20260419,8306,29,0
825_1_20260419,8305,30,0
825_1_20260419,8304,31,0
825_1_20260419,8303,32,0
825_1_20260419,8360,33,0
825_1_20260419,8256,34,0
825_1_20260419,8255,35,0
825_1_20260419,8254,36,0
825_1_20260419,8253,37,0
825_1_20260419,8251,38,0
825_1_20260419,8250,39,0
825_1_20260419,8249,40,0
